4f7db003,afa7015,0,3,1,75,42966666,4,17727,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.807875,2.801438,0.611437,0.569250,104.486000,28.616789,40.000000,77.562500,79.137497,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17728,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.797750,2.797312,0.613500,0.570562,104.486000,28.617647,40.000000,77.562500,79.137497,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17729,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.796813,2.798813,0.613688,0.573937,104.503998,28.616806,40.000000,77.337494,79.137497,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17729,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.796813,2.798813,0.613688,0.573937,104.503998,28.616806,40.000000,77.337494,79.137497,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17730,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.798875,2.802562,0.612375,0.573750,104.503998,28.616806,40.000000,77.337494,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17730,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.798875,2.802562,0.612375,0.573750,104.503998,28.616806,40.000000,77.337494,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17731,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.800000,2.802938,0.613125,0.573188,104.539993,28.615120,40.000000,77.337494,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42962ccc,4,17732,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.807125,2.802187,0.611437,0.570000,104.522003,28.615110,40.000000,77.337494,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42962ccc,4,17732,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.807125,2.802187,0.611437,0.570000,104.522003,28.615110,40.000000,77.337494,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42962ccc,4,17733,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.798313,2.796750,0.613500,0.569812,104.522003,28.616817,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42962ccc,4,17734,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.795688,2.796562,0.612375,0.572625,104.576004,28.615986,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42962ccc,4,17734,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.795688,2.796562,0.612375,0.572625,104.576004,28.615986,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42962ccc,4,17735,1115,ef,0,-0.006000,-0.006000,-0.009000,-0.006000,1.799438,2.798250,0.613688,0.570750,104.539993,28.615973,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42962ccc,4,17735,1115,ef,0,-0.006000,-0.006000,-0.009000,-0.006000,1.799438,2.798250,0.613688,0.570750,104.539993,28.615973,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17736,1115,ef,0,0.000000,-0.006000,-0.006000,-0.006000,1.800187,2.802938,0.612188,0.572438,104.576004,28.615139,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17737,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.807500,2.802750,0.610875,0.569625,104.576004,28.615135,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17737,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.807500,2.802750,0.610875,0.569625,104.576004,28.615135,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17738,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.805438,2.800313,0.612188,0.568313,104.594009,28.617702,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17738,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.805438,2.800313,0.612188,0.568313,104.594009,28.617702,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17739,1115,ef,0,-0.003000,-0.006000,-0.006000,-0.006000,1.806937,2.800688,0.611625,0.568687,104.594009,28.612591,40.000000,77.449997,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42962ccc,4,17740,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.798125,2.801625,0.627937,0.573937,104.594009,28.616850,40.000000,77.449997,79.250000,81.612503,
